1,100,0.002067074775695801
2,200,0.002438349723815918
3,300,0.002453160285949707
4,400,0.0020010042190551757
5,500,0.001868448257446289
6,600,0.0022739243507385255
7,700,0.0023151278495788575
8,800,0.00272845983505249
9,900,0.0025123977661132813
10,1000,0.0027488756179809572
11,1100,0.0021161818504333496
12,1200,0.002509748935699463
13,1300,0.0020774555206298827
14,1400,0.003028602600097656
15,1500,0.0029096293449401857
16,1600,0.0028028345108032228
17,1700,0.0028220558166503905
18,1800,0.002707993984222412
19,1900,0.002532486915588379
20,2000,0.0034062552452087404
21,2100,0.002591056823730469
22,2200,0.003612112998962402
23,2300,0.0027279376983642576
24,2400,0.0027168846130371095
25,2500,0.002342734336853027
26,2600,0.0024161314964294433
27,2700,0.0023070240020751955
28,2800,0.0022273707389831544
29,2900,0.0029608583450317382
30,3000,0.0030124592781066895
31,3100,0.0031764888763427734
32,3200,0.003131303787231445
33,3300,0.004003865718841553
34,3400,0.0050495219230651854
35,3500,0.003931152820587158
36,3600,0.0035764884948730467
37,3700,0.0023117494583129884
38,3800,0.0026924705505371096
39,3900,0.002508223056793213
40,4000,0.0024455618858337403
41,4100,0.0035626888275146484
42,4200,0.0035402369499206543
43,4300,0.003241591453552246
44,4400,0.0032248830795288085
45,4500,0.002910048961639404
46,4600,0.002794802188873291
47,4700,0.0025669360160827637
48,4800,0.0026018548011779784
49,4900,0.002664494514465332
50,5000,0.0026833295822143556
