epoch,step,min,max,mean,std
1,100,-0.0035458505153656006,0.2522265911102295,0.09833317250013351,0.058194324374198914
2,200,-0.1511269211769104,0.03821621462702751,-0.004452874884009361,0.03905916586518288
3,300,-0.07936114072799683,0.022935248911380768,0.0010483006481081247,0.0226887296885252
4,400,-0.23461094498634338,0.1479077935218811,0.017537729814648628,0.08199065178632736
5,500,-0.32970258593559265,0.19514745473861694,-0.12463381886482239,0.11773888766765594
6,600,-0.22574645280838013,0.1292141079902649,-0.03968311846256256,0.09816018491983414
7,700,-0.11073524504899979,0.2358737587928772,0.0778210312128067,0.08849577605724335
8,800,-0.2569419741630554,0.41267719864845276,0.0643995851278305,0.16902129352092743
9,900,-0.31500375270843506,0.14039979875087738,-0.06986187398433685,0.11316029727458954
10,1000,-0.2343188375234604,0.04191933572292328,-0.04654937610030174,0.07445447891950607
11,1100,-0.5654146671295166,0.33643341064453125,0.005877676885575056,0.2205037772655487
12,1200,-0.2552792727947235,0.24951255321502686,-0.00369834853336215,0.17053626477718353
13,1300,-0.26809626817703247,0.11159167438745499,-0.031219247728586197,0.08513219654560089
14,1400,-0.3987826108932495,0.8010381460189819,-0.02988930605351925,0.23356176912784576
15,1500,-0.4253981113433838,0.05761699378490448,-0.12754493951797485,0.15243297815322876
16,1600,-0.6378788948059082,0.13229043781757355,-0.06748577207326889,0.1640004813671112
17,1700,-0.4254224896430969,0.10080909729003906,-0.10640810430049896,0.13533499836921692
18,1800,-0.03740619122982025,0.5092641711235046,0.11604706197977066,0.13307131826877594
19,1900,-0.4112299680709839,0.6324223279953003,-0.16417577862739563,0.21991990506649017
20,2000,-0.0500517338514328,0.8512425422668457,0.09979008883237839,0.2099640965461731
21,2100,-2.137820243835449,0.09341378509998322,-0.1288471668958664,0.4913136661052704
22,2200,-0.023877091705799103,1.168322205543518,0.14513437449932098,0.25924935936927795
23,2300,-0.31669938564300537,-0.013048376888036728,-0.15165956318378448,0.08941353112459183
24,2400,-0.14676904678344727,0.20635759830474854,-0.028242476284503937,0.09179815649986267
25,2500,-0.40405309200286865,0.23911795020103455,-0.05130524933338165,0.18886883556842804
26,2600,-1.2819209098815918,0.2284218668937683,0.02986852265894413,0.3311002254486084
27,2700,-0.14992250502109528,0.5804924964904785,-0.012434620410203934,0.16620494425296783
28,2800,-0.6909253597259521,0.17757830023765564,-0.1308339238166809,0.244899183511734
29,2900,-0.28185078501701355,1.5321965217590332,-0.04291701316833496,0.3884783387184143
30,3000,-0.2814021408557892,2.1829705238342285,-0.00826520100235939,0.5360602736473083
31,3100,0.04132240638136864,1.1691508293151855,0.339587926864624,0.22717370092868805
32,3200,-0.2775144577026367,2.4773943424224854,0.08863388746976852,0.5877209305763245
33,3300,-0.4473720192909241,0.454306423664093,-0.04750779643654823,0.2748071849346161
34,3400,-0.4366763234138489,4.021857261657715,0.12603843212127686,0.9692667126655579
35,3500,-0.19677957892417908,0.44695916771888733,0.17558613419532776,0.1896531581878662
36,3600,-2.7964534759521484,0.04076993465423584,-0.18721899390220642,0.635716438293457
37,3700,-1.9647939205169678,0.0807114690542221,-0.22098711133003235,0.4387115240097046
38,3800,-2.4378623962402344,0.3957332372665405,0.023683127015829086,0.607018768787384
39,3900,-1.6988011598587036,0.18009495735168457,-0.18877294659614563,0.41451218724250793
40,4000,0.07486233115196228,0.7089357376098633,0.3632602095603943,0.21887710690498352
41,4100,-0.32895731925964355,1.233536720275879,0.03150870278477669,0.3496394455432892
42,4200,-0.47913190722465515,2.172335624694824,0.014030035585165024,0.5623414516448975
43,4300,-2.5001578330993652,0.4304116368293762,-0.033493418246507645,0.6640141606330872
44,4400,-2.487455368041992,0.5045236349105835,0.07116258144378662,0.6282494068145752
45,4500,-0.29783502221107483,6.164889335632324,0.26931431889533997,1.4352751970291138
46,4600,-0.09404735267162323,0.5084964036941528,0.1349431425333023,0.19179068505764008
47,4700,-0.6143703460693359,4.741634845733643,0.18115976452827454,1.1222383975982666
48,4800,-2.224916934967041,0.47699326276779175,0.04165724292397499,0.5768301486968994
49,4900,-0.5173987150192261,0.32706159353256226,-0.12838298082351685,0.23250767588615417
50,5000,-0.33582252264022827,3.3740973472595215,0.24770423769950867,0.7840502858161926
