epoch,step,min,max,mean,std
1,100,-0.0003013275272678584,9.909426444210112e-05,-2.6902112949755974e-05,5.7315570302307606e-05
2,200,-0.0008247062796726823,0.00023066136054694653,-6.071949974284507e-05,0.00013419917377177626
3,300,-0.0001450704876333475,0.0009199557243846357,8.9550121629145e-05,0.00016579829389229417
4,400,-0.0006474649417214096,0.004987293854355812,0.0004687198088504374,0.0008404868422076106
5,500,-0.002201780676841736,0.00035206438042223454,-0.0002286076487507671,0.0003942983748856932
6,600,-0.0009279950754716992,0.006626954302191734,0.000593785138335079,0.0010332452366128564
7,700,-0.0006992404814809561,0.005473954603075981,0.0005635585985146463,0.0009856951655820012
8,800,-0.008336616680026054,0.0009427713230252266,-0.0009814812801778316,0.0016334826359525323
9,900,-0.0024937642738223076,0.00032136074150912464,-0.0002822898095473647,0.0004580809618346393
10,1000,-0.0031905672512948513,0.000570198055356741,-0.00030682148644700646,0.0005417069187387824
11,1100,-0.005371893290430307,0.0006645324174314737,-0.0006361319101415575,0.0010238467948511243
12,1200,-0.0021020243875682354,0.008608285337686539,0.001132605830207467,0.0017956494120880961
13,1300,-0.0007170468452386558,0.0052831959910690784,0.0006689329165965319,0.00105699070263654
14,1400,-0.0019622177351266146,0.014312301762402058,0.001859498443081975,0.0028491767589002848
15,1500,-0.0014845626428723335,0.010505890473723412,0.0013793546240776777,0.0021407471504062414
16,1600,-0.0007176849758252501,0.005325657315552235,0.000744850724004209,0.0011582184815779328
17,1700,-0.017260974273085594,0.0032710516825318336,-0.0024647926911711693,0.003828894579783082
18,1800,-0.014025412499904633,0.002004477195441723,-0.001839402480982244,0.002922169165685773
19,1900,-0.0007915797177702188,0.00546334870159626,0.0007635949878022075,0.001194475102238357
20,2000,-0.03288178890943527,0.003807632252573967,-0.004634789191186428,0.007237306330353022
21,2100,-0.005229251459240913,0.0418347492814064,0.0061905463226139545,0.009656693786382675
22,2200,-0.004242878407239914,0.03379940986633301,0.005195433273911476,0.007902203127741814
23,2300,-0.002528923097997904,0.019712671637535095,0.0030301527585834265,0.004547158721834421
24,2400,-0.0033056011889129877,0.025775369256734848,0.004024002235382795,0.005947346333414316
25,2500,-0.022031305357813835,0.010382870212197304,-0.0016803721664473414,0.0033779554069042206
26,2600,-0.038629330694675446,0.004342055879533291,-0.005993733648210764,0.008928890340030193
27,2700,-0.007050377316772938,0.05730132386088371,0.00914892926812172,0.013609428890049458
28,2800,-0.062230534851551056,0.00989222340285778,-0.009939858689904213,0.014850584790110588
29,2900,-0.023295333608984947,0.002839726861566305,-0.0037246793508529663,0.005502271931618452
30,3000,-0.02962639182806015,0.0037299860268831253,-0.004654440563172102,0.006950638256967068
31,3100,-0.005836562253534794,0.002019351115450263,-0.0007091450388543308,0.001058368245139718
32,3200,-0.009065919555723667,0.07644499093294144,0.01248844526708126,0.01850026100873947
33,3300,-0.004249655641615391,0.033375661820173264,0.0053827292285859585,0.007855460047721863
34,3400,-0.008845854550600052,0.07021650671958923,0.011276722885668278,0.016747282817959785
35,3500,-0.012204041704535484,0.09922055155038834,0.016227740794420242,0.02380436658859253
36,3600,-0.013537186197936535,0.11243035644292831,0.018257198855280876,0.026736127212643623
37,3700,-0.029930146411061287,0.032179996371269226,0.0052247000858187675,0.008136817254126072
38,3800,-0.06642822176218033,0.06625369936227798,-0.009768903255462646,0.016867265105247498
39,3900,-0.0062812315300107,0.026351261883974075,0.003874673042446375,0.00553411990404129
40,4000,-0.013118304312229156,0.1060153990983963,0.01760297827422619,0.025806229561567307
41,4100,-0.0287758931517601,0.0038582386914640665,-0.004827504046261311,0.007052129600197077
42,4200,-0.007199243642389774,0.05716477707028389,0.009517609141767025,0.013825674541294575
43,4300,-0.0956568717956543,0.10426680743694305,0.007393504027277231,0.023696931079030037
44,4400,-0.030652791261672974,0.02671656385064125,-0.0008320061024278402,0.002986201550811529
45,4500,-0.0586104691028595,0.007567308843135834,-0.010421855375170708,0.014768091961741447
46,4600,-0.03610200062394142,0.013109519146382809,-0.005769539158791304,0.008823717944324017
47,4700,-0.04640330374240875,0.02431715466082096,-0.005274927243590355,0.009883836843073368
48,4800,-0.016117122024297714,0.12768717110157013,0.021479709073901176,0.0314013846218586
49,4900,-0.007867430336773396,0.059541285037994385,0.010100380517542362,0.014181690290570259
50,5000,-0.016697503626346588,0.13273130357265472,0.022545190528035164,0.032654475420713425
