1,100,0.07901620934833772
2,200,0.0015439590654568746
3,300,0.0032498298626160247
4,400,0.004920148196979426
5,500,0.007702373747015372
6,600,0.013830208523431793
7,700,0.019758593213628047
8,800,0.019749708416638895
9,900,0.022277153588365763
10,1000,0.026358245954615996
11,1100,0.0499797687336104
12,1200,0.04041226407047361
13,1300,0.06602443545591086
14,1400,0.06422597695840522
15,1500,0.07960678744362668
16,1600,0.10506703555118292
17,1700,0.09375255334423854
18,1800,0.127893637039233
19,1900,0.11575646954006516
20,2000,0.1601248051226139
21,2100,0.14619909191387706
22,2200,0.13653724497416989
23,2300,0.1626898247608915
24,2400,0.16884561832179315
25,2500,0.312455566128483
26,2600,0.27224240453680976
27,2700,0.1741462379368022
28,2800,0.3392558310762979
29,2900,0.23501552634639666
30,3000,0.324276708267862
31,3100,0.24268462925800122
32,3200,0.43462515141814945
33,3300,0.34586328687728385
34,3400,0.3520243734226096
35,3500,0.4510113983973861
36,3600,0.43112832682323643
37,3700,0.34111749673378655
38,3800,0.4150858368864283
39,3900,0.6444231102662161
40,4000,0.6061125190556049
41,4100,0.7598540010559373
42,4200,0.7686760882521049
43,4300,0.7485454759839922
44,4400,0.6693483362253755
45,4500,0.7038966796849855
46,4600,0.5995367010124028
47,4700,0.6440156406583264
48,4800,0.6460318983811885
49,4900,0.9151879389234818
50,5000,0.7514918258716352
