epoch,step,min,max,mean,std
1,100,-4.128715954720974e-05,3.337393354740925e-05,-6.140847972346819e-07,4.320618700148771e-06
2,200,-4.5359185605775565e-05,2.5559003915986978e-05,-7.309270131372614e-07,3.809563850154518e-06
3,300,-4.846619413001463e-05,8.993461960926652e-05,1.6583869637543103e-06,7.550797363364836e-06
4,400,-4.350304516265169e-05,8.570020145270973e-05,1.6615681488474365e-06,6.8019539867236745e-06
5,500,-2.326235335203819e-05,2.135422437277157e-05,-3.667974795007467e-07,2.0230995687597897e-06
6,600,-3.443044624873437e-05,6.127965752966702e-05,1.4442080100707244e-06,5.401943781180307e-06
7,700,-3.2993732020258904e-05,6.837482942501083e-05,1.7321813174930867e-06,6.05435070610838e-06
8,800,-2.7693882657331415e-05,5.387462078942917e-05,1.452800916013075e-06,4.971216185367666e-06
9,900,-2.981137549795676e-05,6.231229053810239e-05,1.6315013908752007e-06,5.800655344501138e-06
10,1000,-0.00011287145025562495,0.00026254201657138765,7.186114999058191e-06,2.3822383809601888e-05
11,1100,-0.0006622294313274324,0.00027144368505105376,-1.8587683371151797e-05,6.179801130201668e-05
12,1200,-0.00015377314412035048,5.733200305257924e-05,-4.363659172668122e-06,1.4128222574072424e-05
13,1300,-0.00012480709119699895,0.00030649726977571845,9.18260593607556e-06,2.9647735573234968e-05
14,1400,-0.00012452085502445698,0.0002990411303471774,9.171340934699401e-06,2.942599712696392e-05
15,1500,-0.00028261603438295424,0.0006972172413952649,2.1741392629337497e-05,6.901611050125211e-05
16,1600,-0.00028105458477512,0.0007100597722455859,2.231288635812234e-05,7.108648424036801e-05
17,1700,-0.00011328927939757705,0.00029764947248622775,1.0472583198861685e-05,3.2385731174144894e-05
18,1800,-0.0001894252491183579,0.00046761304838582873,1.4875397937430535e-05,4.674015872296877e-05
19,1900,-0.0001895856112241745,0.00045738715562038124,1.4828846360614989e-05,4.628966053132899e-05
20,2000,-0.00014001144154462963,0.00034947285894304514,1.214338499266887e-05,3.7287296436261386e-05
21,2100,-4.826551958103664e-05,9.294015035266057e-05,3.2449702302983496e-06,1.0267181096423883e-05
22,2200,-0.0007796083227731287,0.00031360803404822946,-2.66702027147403e-05,8.262785559054464e-05
23,2300,-0.00015103659825399518,0.000356019358150661,1.276657530979719e-05,3.8550468161702156e-05
24,2400,-3.7064197385916486e-05,7.208274473669007e-05,2.4012456378841307e-06,8.017135769478045e-06
25,2500,-0.00017644187028054148,0.0004272910882718861,1.5098031326488126e-05,4.569971133605577e-05
26,2600,-0.0002676878066267818,0.0006348780589178205,2.2553496819455177e-05,6.829723861301318e-05
27,2700,-4.480908319237642e-05,3.2248517527477816e-05,8.732378091735882e-07,3.880695658153854e-06
28,2800,-0.000195836037164554,0.0004678355762735009,1.717885425023269e-05,5.195652920519933e-05
29,2900,-0.00010267865582136437,4.17738629039377e-05,-3.4571228297863854e-06,1.0467741049069446e-05
30,3000,-0.0002551744400989264,0.00013883996871300042,-9.071299245988484e-06,2.8771746656275354e-05
31,3100,-0.0003283577098045498,0.0007715218816883862,2.8703974749078043e-05,8.624012843938544e-05
32,3200,-0.00038829451659694314,0.00016286627214867622,-1.4039446796232369e-05,4.2665946239139885e-05
33,3300,-5.1791979785775766e-05,1.5710644220234826e-05,-1.8373630155110732e-06,5.515244993148372e-06
34,3400,-0.0002277129387948662,8.625070768175647e-05,-8.31268698675558e-06,2.5588196876924485e-05
35,3500,-0.00013755574764218181,0.00012717345089185983,4.096776137885172e-06,1.49259612953756e-05
36,3600,-0.0003860229335259646,0.0008881503599695861,3.4054632124025375e-05,0.00010134158219443634
37,3700,-0.0008244150667451322,0.0003377314133103937,-3.1301184208132327e-05,9.25862550502643e-05
38,3800,-6.763127021258697e-05,0.00015028253255877644,5.743450401496375e-06,1.732448254188057e-05
39,3900,-0.00012846614117734134,6.186641257954761e-05,-5.538254299608525e-06,1.694024285825435e-05
40,4000,-0.000920017366297543,0.00037752516800537705,-3.4946548112202436e-05,0.00010577801003819332
41,4100,-0.0002972437359858304,0.0006816340610384941,2.7272533770883456e-05,8.035171777009964e-05
42,4200,-0.0002947521861642599,0.0001654134102864191,-1.100438748835586e-05,3.580538759706542e-05
43,4300,-0.0001847091771196574,9.654374298406765e-05,-7.317324616451515e-06,2.26790380111197e-05
44,4400,-5.761293868999928e-05,7.146113784983754e-05,-1.3825814448864548e-06,6.407584351109108e-06
45,4500,-0.003888032864779234,0.0016723525477573276,-0.00015546023496426642,0.0004537668137345463
46,4600,-0.00037922084447927773,0.00013902696082368493,-1.7434871551813558e-05,4.9385147576685995e-05
47,4700,-0.00015263445675373077,6.246299744816497e-05,2.6085751869686646e-07,8.024252565519419e-06
48,4800,-0.0005024020210839808,0.00020951121405232698,-2.0076400687685236e-05,6.122113700257614e-05
49,4900,-0.0002051915362244472,8.257628360297531e-05,-9.496659913565964e-06,2.7530813895282336e-05
50,5000,-0.0003848369815386832,0.0008929998730309308,3.62944629159756e-05,0.00010671066411305219
