epoch,step,min,max,mean,std
1,100,-0.01961015909910202,0.0015856408281251788,-0.0062215556390583515,0.00588355865329504
2,200,-0.006023854482918978,0.005453180521726608,0.0006106113432906568,0.0012405834859237075
3,300,-0.0370820090174675,0.019188743084669113,0.0018985886126756668,0.005077011417597532
4,400,-0.08415383100509644,0.14186501502990723,-0.001403682748787105,0.017582984641194344
5,500,-0.13840851187705994,0.15593478083610535,-0.0025679790414869785,0.026639165356755257
6,600,-0.22602126002311707,0.19843937456607819,-0.0015169027028605342,0.025742512196302414
7,700,-0.18926800787448883,0.13840359449386597,-0.0009901428129523993,0.029211129993200302
8,800,-0.12771564722061157,0.08831942081451416,0.0005046103615313768,0.017927609384059906
9,900,-0.23739692568778992,0.2526216208934784,0.0002670581452548504,0.032608792185783386
10,1000,-0.20441977679729462,0.1494198441505432,-0.00232731644064188,0.025881119072437286
11,1100,-0.3599320352077484,0.3559364676475525,0.0008549652993679047,0.08413147926330566
12,1200,-0.19298920035362244,0.1830315887928009,-0.002456058282405138,0.030360130593180656
13,1300,-0.4983806312084198,0.29903918504714966,0.00014590309001505375,0.06098782271146774
14,1400,-0.5354169011116028,0.3825635313987732,0.001779091195203364,0.07614581286907196
15,1500,-0.2988691031932831,0.28581446409225464,-0.0033448690082877874,0.054768238216638565
16,1600,-0.25254735350608826,0.25611671805381775,0.006757861003279686,0.060556892305612564
17,1700,-0.4488389194011688,0.4112735092639923,0.0001272123772650957,0.052770186215639114
18,1800,-0.22640401124954224,0.268991619348526,0.000269636744633317,0.04364408552646637
19,1900,-0.49048617482185364,0.9584915637969971,-0.0028813695535063744,0.1470349282026291
20,2000,-0.41143327951431274,0.5437851548194885,-0.002102112863212824,0.07227804511785507
21,2100,-0.3360444903373718,0.5419353246688843,-0.0018056079279631376,0.07669688761234283
22,2200,-0.41844356060028076,0.36497989296913147,-0.005248277448117733,0.07229449599981308
23,2300,-0.5225412249565125,0.5922123789787292,-0.006839781068265438,0.11788645386695862
24,2400,-0.4591333270072937,0.35921087861061096,-0.0003901749150827527,0.07134793698787689
25,2500,-0.5221194624900818,0.40153175592422485,0.003497784025967121,0.06647727638483047
26,2600,-0.8259101510047913,0.6054785251617432,-0.0020128069445490837,0.1455363631248474
27,2700,-0.6322668790817261,0.36232513189315796,0.001887558028101921,0.10632578283548355
28,2800,-0.9731749296188354,1.0444729328155518,0.0009144097566604614,0.12258999794721603
29,2900,-0.40472352504730225,0.5032546520233154,-0.004948669578880072,0.08363901823759079
30,3000,-0.4669850468635559,0.6702998876571655,0.0027423803694546223,0.10977702587842941
31,3100,-0.6296340823173523,0.6689062714576721,0.020657945424318314,0.15869159996509552
32,3200,-1.1258463859558105,1.277470350265503,0.0008788835257291794,0.16382837295532227
33,3300,-1.0636993646621704,0.8814385533332825,0.023496121168136597,0.2267373502254486
34,3400,-0.6201924085617065,0.8561047315597534,-0.005299877375364304,0.1650334894657135
35,3500,-0.5890897512435913,0.9145413637161255,0.0066151381470263,0.13160182535648346
36,3600,-0.4284310042858124,0.608769416809082,-0.013074683025479317,0.11493723094463348
37,3700,-0.5123870372772217,0.4724690616130829,3.1060073524713516e-05,0.09185592085123062
38,3800,-0.4728773832321167,0.5275048613548279,0.0036517854314297438,0.09046857804059982
39,3900,-0.6367014050483704,0.608565628528595,-0.004395997617393732,0.12288375943899155
40,4000,-0.6735260486602783,0.6371386051177979,-0.017648952081799507,0.15897804498672485
41,4100,-0.9529235363006592,0.8982446193695068,-0.014113366603851318,0.21339493989944458
42,4200,-1.2181652784347534,1.0269781351089478,-0.0015072156675159931,0.16113504767417908
43,4300,-0.8131765723228455,0.6288312673568726,0.006577024236321449,0.16209301352500916
44,4400,-0.5503424406051636,0.5693858861923218,0.006696936208754778,0.10096484422683716
45,4500,-1.5700238943099976,1.8743724822998047,-0.0023818910121917725,0.22087828814983368
46,4600,-0.6778031587600708,0.5484163761138916,0.000227802200242877,0.10539398342370987
47,4700,-0.7873573899269104,1.1028001308441162,-0.008076938800513744,0.1786949336528778
48,4800,-0.40090614557266235,0.3103923201560974,0.001542192418128252,0.08714066445827484
49,4900,-0.919918954372406,0.6804256439208984,0.006446654908359051,0.1621350347995758
50,5000,-0.4074774980545044,0.45330697298049927,-0.0026285501662641764,0.1035875678062439
