epoch,step,min,max,mean,std
1,100,-4.085710315848701e-05,4.571046883938834e-05,1.1121511533929151e-06,5.4736578931624535e-06
2,200,-0.0004159206000622362,0.00016667667659930885,6.8776225816691294e-06,2.2952344806981273e-05
3,300,-0.00036708888364955783,0.00025071969139389694,3.556870069587603e-06,3.176273821736686e-05
4,400,-0.0009337000083178282,0.000934444775339216,1.5983036064426415e-05,5.546364263864234e-05
5,500,-0.0017101694829761982,0.001749583170749247,-4.614042700268328e-05,0.00012772287300322205
6,600,-0.0006194678135216236,0.0009637022158131003,9.440920621273108e-06,5.0436392484698445e-05
7,700,-0.0014614657266065478,0.0011823932873085141,3.660078073153272e-05,9.660068462835625e-05
8,800,-0.0019445265643298626,0.0012947283685207367,-4.052000440424308e-05,0.0001140837775892578
9,900,-0.001609060331247747,0.0032059969380497932,9.313981536251958e-06,0.00015317648649215698
10,1000,-0.0005796132027171552,0.0011610467918217182,1.1058551535825245e-05,5.839414370711893e-05
11,1100,-0.0049248808063566685,0.0020624997559934855,-2.4908706109272316e-05,0.0002056828379863873
12,1200,-0.002034751232713461,0.0032907070126384497,-9.75605144049041e-06,0.0001643858995521441
13,1300,-0.0004815665306523442,0.0007108068675734103,1.228032760991482e-05,4.326286580180749e-05
14,1400,-0.0011048443848267198,0.001344851334579289,1.2481846169976052e-05,9.133500134339556e-05
15,1500,-0.0003682579263113439,0.00046647535054944456,3.0787080618210894e-07,3.822447979473509e-05
16,1600,-0.002106155501678586,0.0008208990329876542,-2.087617940560449e-05,0.00010266719618812203
17,1700,-0.0015038932906463742,0.0014586920151486993,-9.559571481077e-06,0.00010301682777935639
18,1800,-0.000738587521482259,0.0005568580818362534,-2.041942934738472e-05,5.147247065906413e-05
19,1900,-0.0016870148247107863,0.0021296697668731213,-1.001951295620529e-05,0.0001207404857268557
20,2000,-0.0031889546662569046,0.0015751543687656522,-4.515078035183251e-05,0.00014102311979513615
21,2100,-0.0022373113315552473,0.000906433560885489,-9.021912774187513e-06,9.056141425389796e-05
22,2200,-0.001287157298065722,0.0028720954433083534,4.501268995227292e-05,0.0001419716572854668
23,2300,-0.0017382976366207004,0.0006654547760263085,-2.1395364456111565e-05,7.397952867904678e-05
24,2400,-0.0019678736571222544,0.0022573017049580812,-1.972919562831521e-05,0.0001346731442026794
25,2500,-0.001245667808689177,0.003410599660128355,3.627064506872557e-05,0.0001418446918250993
26,2600,-0.0013221640838310122,0.0016202087281271815,5.926693575020181e-06,8.523039286956191e-05
27,2700,-0.001123144174925983,0.00371911539696157,3.834527888102457e-05,0.00015279033686965704
28,2800,-0.0011139067355543375,0.001770278555341065,-5.454895472212229e-06,9.772693738341331e-05
29,2900,-0.0018297709757462144,0.0012874274980276823,-2.30893783736974e-05,9.71895715338178e-05
30,3000,-0.001328148297034204,0.0010659288382157683,-9.260193110094406e-07,8.30802891869098e-05
31,3100,-0.0005331628490239382,0.0007308613276109099,1.1627158528426662e-05,4.8716552555561066e-05
32,3200,-0.0016749395290389657,0.0025651552714407444,3.321405529277399e-05,0.0001489522837800905
33,3300,-0.0007363219629041851,0.00042647746158763766,-7.176187864388339e-06,4.048315895488486e-05
34,3400,-0.00029601436108350754,0.00036273361183702946,2.36704806866328e-08,1.836644696595613e-05
35,3500,-0.0012828485341742635,0.0013156707864254713,-3.160089545417577e-05,9.407113248016685e-05
36,3600,-0.002181675285100937,0.001233368762768805,-2.708867577894125e-05,0.00014117633691057563
37,3700,-0.0024249202106148005,0.0017516531515866518,-4.2960356950061396e-05,0.0001483889063820243
38,3800,-0.0020563940051943064,0.0007920211646705866,-2.1740141164627858e-05,8.316079765791073e-05
39,3900,-0.00038205942837521434,0.00021024170564487576,-2.83276222035056e-06,2.4165126887965016e-05
40,4000,-0.002869774354621768,0.0014466363936662674,-4.005179289379157e-05,0.00014310453843791038
41,4100,-0.0009513453696854413,0.0006548342062160373,8.428115506831091e-06,4.837161395698786e-05
42,4200,-0.0009966314537450671,0.0013288016198202968,7.67789788369555e-06,7.396497676381841e-05
43,4300,-0.0016252008499577641,0.001731599448248744,4.830569014302455e-05,0.00013858916645403951
44,4400,-0.00016785692423582077,0.00046177851618267596,3.579654958230094e-06,2.185586708947085e-05
45,4500,-0.0010318828281015158,0.002639585640281439,3.3783850085455924e-05,0.00013520228094421327
46,4600,-0.001006794860586524,0.002238172572106123,2.7113741452922113e-05,0.00011010174785042182
47,4700,-0.0012112046824768186,0.0005896094371564686,-2.2995191102381796e-06,5.515645898412913e-05
48,4800,-0.002114957896992564,0.0011511101620271802,-3.4234948543598875e-05,0.00011667818762362003
49,4900,-0.0007961238152347505,0.0015435745008289814,8.076324320427375e-08,7.448802352882922e-05
50,5000,-0.001007838873192668,0.0010285527678206563,1.4884322808939032e-05,8.623071335023269e-05
