epoch,step,min,max,mean,std
1,100,-0.7580526471138,5.136404991149902,1.715498685836792,2.059053421020508
2,200,-0.3737729787826538,2.935093879699707,1.5285143852233887,0.8543995022773743
3,300,-1.4386072158813477,1.6152375936508179,0.45002317428588867,0.5295630097389221
4,400,-3.9060075283050537,1.3342217206954956,-0.2969408929347992,1.4675483703613281
5,500,-2.761044979095459,2.0082828998565674,0.1940823644399643,1.6286537647247314
6,600,-2.278144359588623,1.6384333372116089,0.10598219931125641,1.263047218322754
7,700,-1.6659523248672485,1.9822478294372559,0.478147029876709,1.160617470741272
8,800,-1.8641940355300903,1.2195074558258057,0.10593969374895096,1.026045322418213
9,900,-4.7109174728393555,0.9520099759101868,-0.6184941530227661,1.4057469367980957
10,1000,-0.37735515832901,3.04648756980896,1.0721828937530518,1.020300030708313
11,1100,-1.2877461910247803,2.106856346130371,0.7192358374595642,0.8191879987716675
12,1200,-0.45258957147598267,2.1188101768493652,0.7065859436988831,0.796362578868866
13,1300,-3.585040807723999,0.8866012096405029,0.05713828280568123,0.5288180112838745
14,1400,-5.25938606262207,0.400657057762146,-1.2549149990081787,1.1523888111114502
15,1500,-9.165811538696289,2.8031964007749676e-23,-3.3414535522460938,2.0598642826080322
16,1600,-9.896395683288574,1.7653936212909167e-31,-3.263794422149658,2.1548678874969482
17,1700,-6.323978424072266,9.065948810898714e-14,-2.282020092010498,1.4550769329071045
18,1800,0.0,7.559144973754883,2.9521450996398926,1.988655686378479
19,1900,-9.391263961791992,4.152260544287856e-07,-3.7778356075286865,2.311605215072632
20,2000,-1.0535929203033447,1.0133616924285889,0.04506722092628479,0.598564624786377
21,2100,-6.030833721160889,0.026688922196626663,-2.5409364700317383,1.5742756128311157
22,2200,-4.354377746582031,0.6253180503845215,-1.9096722602844238,1.1367806196212769
23,2300,-1.069385290145874,1.5804297924041748,0.5163015127182007,0.6676088571548462
24,2400,-2.245551347732544,2.9478750228881836,1.0074565410614014,0.8795884251594543
25,2500,-5.642792224884033,5.877045759378283e-42,-2.7373223304748535,1.5183156728744507
26,2600,-18.078481674194336,2.802596928649634e-45,-7.282647132873535,4.79460334777832
27,2700,-0.5923017263412476,1.4959875345230103,0.3889427185058594,0.7080155611038208
28,2800,-17.832975387573242,0.0,-7.15617036819458,4.870742321014404
29,2900,-0.005881786346435547,13.35453987121582,5.1522603034973145,3.7767527103424072
30,3000,-2.672679901123047,0.6525131464004517,-0.19670473039150238,0.4016973674297333
31,3100,-21.20035743713379,0.711219847202301,-9.106807708740234,6.0227837562561035
32,3200,-4.613133430480957,0.5472816824913025,-2.1025495529174805,1.3099356889724731
33,3300,-4.169478416442871,0.0,-1.5492104291915894,1.0982688665390015
34,3400,-2.541675329208374,0.38218140602111816,-0.8341631293296814,0.6634160280227661
35,3500,-1.6950730085372925,6.879006862640381,2.847255229949951,2.182687520980835
36,3600,0.0,17.350339889526367,6.346362590789795,5.542608261108398
37,3700,-35.86809158325195,8.048077470156722e-41,-14.290264129638672,10.746537208557129
38,3800,-0.39171841740608215,18.019350051879883,7.718338489532471,5.597855567932129
39,3900,-15.462238311767578,4.990687890544112e-24,-6.615128040313721,4.558756351470947
40,4000,-26.222442626953125,0.0,-10.465205192565918,8.079340934753418
41,4100,-5.786283493041992,0.0,-2.3830676078796387,1.664439082145691
42,4200,-19.782894134521484,0.0,-7.857846260070801,6.355673313140869
43,4300,-0.040436238050460815,35.853450775146484,14.55400562286377,11.563277244567871
44,4400,-2.0590195655822754,3.753056526184082,0.5566353797912598,1.6479108333587646
45,4500,-5.769369125366211,11.479307174682617,-2.759539842605591,2.0759313106536865
46,4600,-15.861888885498047,0.0,-6.27866268157959,5.13631534576416
47,4700,-11.24091911315918,6.041618824005127,-4.913483619689941,3.5681803226470947
48,4800,-24.484111785888672,1.2793943881988525,-10.260326385498047,7.926034927368164
49,4900,-2.04134464263916,1.8914554119110107,0.6065008640289307,0.6371639370918274
50,5000,-5.618615627288818,1.660325527191162,-0.26280438899993896,0.8865828514099121
