epoch,step,min,max,mean,std
1,100,3.7093381881713867,3.7093381881713867,3.7093381881713867,0.0
2,200,1.975379467010498,1.975379467010498,1.975379467010498,0.0
3,300,0.7506217956542969,0.7506217956542969,0.7506217956542969,0.0
4,400,-0.3882586658000946,-0.3882586658000946,-0.3882586658000946,0.0
5,500,0.14291638135910034,0.14291638135910034,0.14291638135910034,0.0
6,600,0.018497124314308167,0.018497124314308167,0.018497124314308167,0.0
7,700,0.5636131763458252,0.5636131763458252,0.5636131763458252,0.0
8,800,0.11391735076904297,0.11391735076904297,0.11391735076904297,0.0
9,900,-1.0471022129058838,-1.0471022129058838,-1.0471022129058838,0.0
10,1000,1.549187421798706,1.549187421798706,1.549187421798706,0.0
11,1100,1.0078339576721191,1.0078339576721191,1.0078339576721191,0.0
12,1200,1.093080759048462,1.093080759048462,1.093080759048462,0.0
13,1300,0.137997567653656,0.137997567653656,0.137997567653656,0.0
14,1400,-1.757704257965088,-1.757704257965088,-1.757704257965088,0.0
15,1500,-3.9801855087280273,-3.9801855087280273,-3.9801855087280273,0.0
16,1600,-4.342001438140869,-4.342001438140869,-4.342001438140869,0.0
17,1700,-2.8564252853393555,-2.8564252853393555,-2.8564252853393555,0.0
18,1800,3.5185532569885254,3.5185532569885254,3.5185532569885254,0.0
19,1900,-4.132777214050293,-4.132777214050293,-4.132777214050293,0.0
20,2000,0.05370485782623291,0.05370485782623291,0.05370485782623291,0.0
21,2100,-2.763009548187256,-2.763009548187256,-2.763009548187256,0.0
22,2200,-1.8396371603012085,-1.8396371603012085,-1.8396371603012085,0.0
23,2300,0.38818347454071045,0.38818347454071045,0.38818347454071045,0.0
24,2400,1.017898678779602,1.017898678779602,1.017898678779602,0.0
25,2500,-2.1789140701293945,-2.1789140701293945,-2.1789140701293945,0.0
26,2600,-6.221763610839844,-6.221763610839844,-6.221763610839844,0.0
27,2700,0.2600668668746948,0.2600668668746948,0.2600668668746948,0.0
28,2800,-5.7261481285095215,-5.7261481285095215,-5.7261481285095215,0.0
29,2900,3.965580940246582,3.965580940246582,3.965580940246582,0.0
30,3000,-0.2848513126373291,-0.2848513126373291,-0.2848513126373291,0.0
31,3100,-6.583623886108398,-6.583623886108398,-6.583623886108398,0.0
32,3200,-1.4934707880020142,-1.4934707880020142,-1.4934707880020142,0.0
33,3300,-1.1086775064468384,-1.1086775064468384,-1.1086775064468384,0.0
34,3400,-0.7189534306526184,-0.7189534306526184,-0.7189534306526184,0.0
35,3500,1.821068525314331,1.821068525314331,1.821068525314331,0.0
36,3600,4.180347919464111,4.180347919464111,4.180347919464111,0.0
37,3700,-8.713480949401855,-8.713480949401855,-8.713480949401855,0.0
38,3800,4.431726932525635,4.431726932525635,4.431726932525635,0.0
39,3900,-3.6578688621520996,-3.6578688621520996,-3.6578688621520996,0.0
40,4000,-5.936895847320557,-5.936895847320557,-5.936895847320557,0.0
41,4100,-1.3529975414276123,-1.3529975414276123,-1.3529975414276123,0.0
42,4200,-4.1817946434021,-4.1817946434021,-4.1817946434021,0.0
43,4300,7.588502883911133,7.588502883911133,7.588502883911133,0.0
44,4400,0.38264942169189453,0.38264942169189453,0.38264942169189453,0.0
45,4500,-1.1947702169418335,-1.1947702169418335,-1.1947702169418335,0.0
46,4600,-3.0583505630493164,-3.0583505630493164,-3.0583505630493164,0.0
47,4700,-2.323782205581665,-2.323782205581665,-2.323782205581665,0.0
48,4800,-4.640412330627441,-4.640412330627441,-4.640412330627441,0.0
49,4900,0.22873055934906006,0.22873055934906006,0.22873055934906006,0.0
50,5000,-0.2583599090576172,-0.2583599090576172,-0.2583599090576172,0.0
