epoch,step,min,max,mean,std
1,100,-0.09880605340003967,0.035065747797489166,-0.012842929922044277,0.019741466268897057
2,200,-0.275063693523407,0.35082000494003296,-0.008870182558894157,0.045047979801893234
3,300,-0.15691353380680084,0.13260608911514282,0.0039789858274161816,0.0213320292532444
4,400,-0.626362681388855,0.5869600176811218,0.029699578881263733,0.1201065182685852
5,500,-0.46087270975112915,0.4039669632911682,0.01847701147198677,0.08777526021003723
6,600,-0.1999141275882721,0.312893807888031,0.0009530918323434889,0.035811640322208405
7,700,-0.37954604625701904,0.34120282530784607,0.01502156164497137,0.06538968533277512
8,800,-0.8568618297576904,0.7033514976501465,0.031078379601240158,0.16318008303642273
9,900,-1.5079818964004517,1.2658448219299316,0.05520237609744072,0.2962588965892792
10,1000,-0.4981856644153595,0.5576359629631042,-0.01995459944009781,0.10263372957706451
11,1100,-0.4268811047077179,0.48652011156082153,-0.008360659703612328,0.0747368186712265
12,1200,-0.13100716471672058,0.10737958550453186,0.0027728653512895107,0.020110953599214554
13,1300,-0.6807752251625061,0.8328557014465332,-0.00240600248798728,0.135359987616539
14,1400,-1.6340031623840332,1.2700380086898804,0.0471256785094738,0.26182472705841064
15,1500,-1.9186675548553467,1.5433448553085327,0.06807893514633179,0.3251732587814331
16,1600,-2.956890821456909,2.5785486698150635,0.11336402595043182,0.5512433648109436
17,1700,-2.8638081550598145,2.5439467430114746,0.10184260457754135,0.5205448269844055
18,1800,-3.081035852432251,3.6901538372039795,-0.12488680332899094,0.6411306858062744
19,1900,-4.445709228515625,3.8604047298431396,0.13997137546539307,0.7798404693603516
20,2000,-0.6725466847419739,0.6423075199127197,0.020799241960048676,0.0971590131521225
21,2100,-2.6058897972106934,2.38411283493042,0.08815740048885345,0.4657507836818695
22,2200,-1.8515045642852783,1.5272873640060425,0.04242094233632088,0.2969807982444763
23,2300,-0.287489652633667,0.3443682789802551,0.0017188341589644551,0.03421800211071968
24,2400,-1.491292953491211,1.9327211380004883,-0.027567658573389053,0.25093889236450195
25,2500,-7.862562656402588,7.540788650512695,0.2133636325597763,1.2859081029891968
26,2600,-8.17665958404541,7.429927825927734,0.24055224657058716,1.3452813625335693
27,2700,-3.0574119091033936,3.089177131652832,-0.09903337061405182,0.5055068135261536
28,2800,-6.870176792144775,6.5291595458984375,0.21357277035713196,1.1276742219924927
29,2900,-8.327991485595703,8.982782363891602,-0.2638358771800995,1.4343557357788086
30,3000,-2.3263585567474365,2.4276435375213623,-0.02317560650408268,0.31441524624824524
31,3100,-15.697208404541016,15.114195823669434,0.38804906606674194,2.4612674713134766
32,3200,-1.347184181213379,0.8894752264022827,0.003765772795304656,0.11585840582847595
33,3300,-3.2583603858947754,3.5140647888183594,0.11733771115541458,0.5833985805511475
34,3400,-0.7504578232765198,1.0168200731277466,0.032020825892686844,0.12495949119329453
35,3500,-4.17583703994751,4.544845104217529,-0.10049218684434891,0.6864092350006104
36,3600,-3.1386470794677734,3.191826581954956,-0.1468075066804886,0.5416993498802185
37,3700,-10.834933280944824,11.339595794677734,0.35836225748062134,1.8315329551696777
38,3800,-7.9734015464782715,8.171331405639648,-0.13167893886566162,1.1434259414672852
39,3900,-5.615663051605225,4.714014530181885,0.07120788097381592,0.7027838230133057
40,4000,-3.5778450965881348,3.8199267387390137,0.12054459005594254,0.5723491311073303
41,4100,-0.9289825558662415,1.2006629705429077,0.021711111068725586,0.15432880818843842
42,4200,-2.759063243865967,4.229933738708496,0.026771076023578644,0.44175222516059875
43,4300,-10.309876441955566,10.091424942016602,-0.2674414813518524,1.5794683694839478
44,4400,-5.428379058837891,3.739211320877075,-0.012259711511433125,0.5312587022781372
45,4500,-4.9006476402282715,4.128234386444092,-0.012959351763129234,0.5572481751441956
46,4600,-1.4933061599731445,2.3725390434265137,0.13111907243728638,0.33214232325553894
47,4700,-7.196052074432373,7.337628364562988,0.10671809315681458,1.044744849205017
48,4800,-24.903425216674805,25.620073318481445,0.5275951027870178,3.5752339363098145
49,4900,-4.172313213348389,4.736898422241211,0.14913667738437653,0.6248590350151062
50,5000,-2.4383106231689453,4.094331741333008,0.048201724886894226,0.382760614156723
