epoch,step,min,max,mean,std
1,100,-0.06369814276695251,0.13022537529468536,0.011666502803564072,0.024327224120497704
2,200,-0.0013806940987706184,0.0463491827249527,0.004577211104333401,0.008381250314414501
3,300,-2.7977614081464708e-05,0.014546673744916916,0.0012723084073513746,0.0022023050114512444
4,400,-1.2680035069934092e-05,0.058374375104904175,0.0010755324037745595,0.0038927942514419556
5,500,-0.0025072460994124413,0.014297911897301674,0.0002672549453563988,0.0008224826888181269
6,600,-0.0012329299934208393,0.005376914516091347,0.00010912759171333164,0.0003182650834787637
7,700,-0.00018084255862049758,0.0027090590447187424,5.578751733992249e-05,0.00015606264059897512
8,800,-0.0003341546398587525,0.0017527611926198006,3.221845690859482e-05,9.910365770338103e-05
9,900,-0.00031369266798719764,0.0016825150232762098,2.1731922970502637e-05,7.910985732451081e-05
10,1000,-0.00033946099574677646,0.0013321918668225408,1.5038015590107534e-05,5.806609624414705e-05
11,1100,-0.00021039348212070763,0.0011480627581477165,1.1797628758358769e-05,4.570600140141323e-05
12,1200,-0.00018639663176145405,0.0010169013403356075,9.096945177589078e-06,3.8066682463977486e-05
13,1300,-9.4251474365592e-05,0.000851595657877624,7.469142474292312e-06,3.0218025131034665e-05
14,1400,-0.0001223933359142393,0.000679825316183269,5.600531949312426e-06,2.3699623852735385e-05
15,1500,-4.713704402092844e-05,0.0005884859710931778,4.8321107897209e-06,1.9644807252916507e-05
16,1600,-9.661613148637116e-06,0.0005141989095136523,4.25189318775665e-06,1.673249607847538e-05
17,1700,-1.5102456018212251e-05,0.000448322098236531,3.65484697795182e-06,1.4381691471498925e-05
18,1800,-7.94003062765114e-06,0.00045459604007191956,3.4675140341278166e-06,1.4233361071092077e-05
19,1900,-9.424776514777022e-09,0.0003662520903162658,3.047153768420685e-06,1.139501910074614e-05
20,2000,-2.7327373697261237e-09,0.0003404089075047523,2.8550309707497945e-06,1.0492423825780861e-05
21,2100,-8.928966011012562e-09,0.00028351921355351806,2.3754878384352196e-06,8.688475645612925e-06
22,2200,-2.544988442210183e-09,0.0002287115785293281,2.2053757220419357e-06,7.30319425201742e-06
23,2300,-3.6028415806299563e-09,0.0002224920754088089,1.970742459889152e-06,6.884430604259251e-06
24,2400,-2.473500571031906e-10,0.00022013271518517286,2.026780975938891e-06,7.011874458839884e-06
25,2500,-1.1904177199539845e-08,0.00017051317263394594,1.7287386526732007e-06,5.765197784057818e-06
26,2600,-2.579659597046202e-09,0.00019734087982214987,1.9336318928253604e-06,6.8312324401631486e-06
27,2700,-1.0325853949666453e-08,0.0002457902592141181,2.1753896817244822e-06,8.43620455270866e-06
28,2800,-4.3520120840412346e-08,0.00016594953194726259,1.7536535779072437e-06,6.455705261032563e-06
29,2900,-5.495849109138362e-08,0.00040481367614120245,2.4867770207492867e-06,1.195511686091777e-05
30,3000,-4.4782154873246327e-07,0.0010686549358069897,4.805373919225531e-06,2.9989001632202417e-05
31,3100,-1.3269411738292547e-06,0.005012411158531904,1.8746452042250894e-05,0.00013946331455372274
32,3200,-5.296236622598371e-07,0.018276281654834747,5.6045355449896306e-05,0.00046849396312609315
33,3300,-5.754459380113985e-07,0.0005709639517590404,1.8232235561299603e-06,1.4447067769651767e-05
34,3400,-3.8730763662897516e-07,0.0005105526652187109,1.6369070863220259e-06,1.2911630619782954e-05
35,3500,-5.428766485238157e-07,0.0004624083230737597,1.4908720231687766e-06,1.1693347005348187e-05
36,3600,-4.038591896460275e-07,0.00041944620897993445,1.361711042591196e-06,1.0618797205097508e-05
37,3700,-7.805024959672835e-10,0.0003348467289470136,1.0954007620966877e-06,8.480405085720122e-06
38,3800,-5.344164151210862e-07,0.0002898974344134331,9.681483561507775e-07,7.3476867328281514e-06
39,3900,-9.642844855939359e-11,0.00022904618526808918,7.865691600272839e-07,5.809192316519329e-06
40,4000,-1.0030048969156269e-07,0.0002032485353993252,7.169599598455534e-07,5.1560441534093115e-06
41,4100,-1.973022705215044e-07,0.0001699915446806699,6.021944045642158e-07,4.319106665207073e-06
42,4200,-3.0697003272628365e-10,0.00014423181710299104,5.247131866781274e-07,3.6679673485195963e-06
43,4300,-1.7912287830768037e-07,0.00012718644575215876,4.732024763143272e-07,3.237705413994263e-06
44,4400,-1.8784811572913895e-07,0.00012113612319808453,4.459550666524592e-07,3.0840080853522522e-06
45,4500,-3.664557937099744e-07,9.798521205084398e-05,3.788249216540862e-07,2.4979945010272786e-06
46,4600,-8.074285062775743e-08,7.987831486389041e-05,3.2203735145230894e-07,2.0410891465871828e-06
47,4700,-1.3225773898284388e-07,6.999082688707858e-05,2.865277792807319e-07,1.7902960962601355e-06
48,4800,-1.7477514227537405e-11,6.182087963679805e-05,2.6064697067340603e-07,1.5836684497116948e-06
49,4900,-3.315678895887686e-07,4.791169340023771e-05,2.175565327888762e-07,1.2322675502218772e-06
50,5000,-6.260459031182108e-07,4.129830631427467e-05,1.948214958247263e-07,1.0668271670510876e-06
