1,100,0.13785318110138178
2,200,0.05227441076654941
3,300,0.0453250714763999
4,400,0.04223483302630484
5,500,0.039833236122503876
6,600,0.03828778589144349
7,700,0.03307529355399311
8,800,0.033913004696369174
9,900,0.03108071911148727
10,1000,0.030613244720734657
11,1100,0.0314032009895891
12,1200,0.029408276765607297
13,1300,0.03034503435716033
14,1400,0.031437763469293716
15,1500,0.027822952824644743
16,1600,0.03125569278839976
17,1700,0.028496483345516025
18,1800,0.02909317260608077
19,1900,0.030762340566143395
20,2000,0.027744862171821295
21,2100,0.027955320798791945
22,2200,0.029165974603965878
23,2300,0.029074027496390046
24,2400,0.02796473537571728
25,2500,0.028650024738162756
26,2600,0.029386161640286446
27,2700,0.027076267348602415
28,2800,0.029031745102256538
29,2900,0.026899953177198767
30,3000,0.027210612120106815
31,3100,0.02651318474672735
32,3200,0.02628300351090729
33,3300,0.027038472048006953
34,3400,0.026137632487807424
35,3500,0.02762083750218153
36,3600,0.02578548018820584
37,3700,0.026444347999058662
38,3800,0.025390803061891346
39,3900,0.024867422487586735
40,4000,0.02461244706995785
41,4100,0.026035378640517592
42,4200,0.024521187818609177
43,4300,0.024117799745872616
44,4400,0.02363461539731361
45,4500,0.023216348262503742
46,4600,0.02211580440402031
47,4700,0.021284063514322042
48,4800,0.02115762352477759
49,4900,0.020863296631723642
50,5000,0.018690449877176434
