epoch,step,min,max,mean,std
1,100,-0.03211820870637894,0.053111184388399124,0.0017812770092859864,0.008144394494593143
2,200,-0.09869226813316345,0.1529967188835144,0.00031024726922623813,0.02647554874420166
3,300,-0.1603376418352127,0.20408707857131958,-0.003028078703209758,0.036801230162382126
4,400,-0.12190914899110794,0.1623941957950592,0.0012458974961191416,0.03001519851386547
5,500,-0.13181975483894348,0.14767593145370483,-0.0002788656565826386,0.03394865617156029
6,600,-0.29727640748023987,0.31875187158584595,-0.018477851524949074,0.0772397518157959
7,700,-0.17342402040958405,0.18015101552009583,0.0015279583167284727,0.03970668092370033
8,800,-0.1692899763584137,0.2100508213043213,0.0011235004058107734,0.04436231032013893
9,900,-0.28094878792762756,0.2801383137702942,0.0007625974249094725,0.0606602318584919
10,1000,-0.31812068819999695,0.37721824645996094,-0.005961432121694088,0.07167074829339981
11,1100,-0.222001314163208,0.43419167399406433,5.587234772974625e-05,0.07121674716472626
12,1200,-0.3782881200313568,0.53181391954422,-0.004201066680252552,0.08017037063837051
13,1300,-0.33436456322669983,0.6349667310714722,0.023530613631010056,0.12468837201595306
14,1400,-0.24432417750358582,0.41796183586120605,0.0049808444455266,0.07350187003612518
15,1500,-0.26689356565475464,0.5756418108940125,0.017620258033275604,0.09435383230447769
16,1600,-0.3122842609882355,0.5138876438140869,-0.009472079575061798,0.10127130150794983
17,1700,-0.3646714985370636,0.4851723313331604,0.001963070360943675,0.09911152720451355
18,1800,-0.3043098449707031,0.5512073040008545,-0.004250580910593271,0.09265698492527008
19,1900,-0.49771273136138916,0.44956302642822266,-0.009009649977087975,0.10753480345010757
20,2000,-0.25385531783103943,0.3732914626598358,0.01198964286595583,0.07921015471220016
21,2100,-0.4923902750015259,0.36791908740997314,-0.021789899095892906,0.09762129932641983
22,2200,-0.5064480900764465,0.6996614336967468,0.018117131665349007,0.12413915246725082
23,2300,-0.5007320642471313,0.593437910079956,-0.005378219299018383,0.10988525301218033
24,2400,-0.3332373797893524,0.481747567653656,-0.00042548173223622143,0.08243272453546524
25,2500,-0.4838218688964844,0.48604637384414673,-0.009573061019182205,0.09703534841537476
26,2600,-0.5660086274147034,1.1348141431808472,0.018280740827322006,0.18425749242305756
27,2700,-0.42747586965560913,0.7109469175338745,-0.003799947677180171,0.12142667919397354
28,2800,-0.41000837087631226,0.6561896204948425,0.0008173083188012242,0.1086646169424057
29,2900,-0.5147156715393066,0.707475483417511,-0.004717437084764242,0.13541027903556824
30,3000,-0.3779781758785248,0.6771900653839111,-0.001530297682620585,0.10371769964694977
31,3100,-0.3641258478164673,0.6166414618492126,0.005493844393640757,0.12176857143640518
32,3200,-0.5052765607833862,1.3268523216247559,0.013594156131148338,0.14618131518363953
33,3300,-0.45198139548301697,0.41450637578964233,-0.01911613531410694,0.1070871353149414
34,3400,-0.43471527099609375,0.7399201393127441,0.012065556831657887,0.11562038213014603
35,3500,-0.7412129044532776,0.8515748381614685,-0.036840904504060745,0.17102913558483124
36,3600,-0.6088455319404602,0.7973390221595764,-0.004860532470047474,0.15005941689014435
37,3700,-0.48900753259658813,0.664624810218811,0.013962777331471443,0.10996390134096146
38,3800,-0.43023478984832764,0.9199177622795105,0.015296416357159615,0.13925911486148834
39,3900,-0.5290526747703552,0.6331177949905396,-0.018639449030160904,0.11939555406570435
40,4000,-0.7334498167037964,0.9533807635307312,-0.024698322638869286,0.13725945353507996
41,4100,-0.4497682452201843,0.7610747218132019,0.004403101745992899,0.14464840292930603
42,4200,-0.3742172420024872,1.2174484729766846,0.02252490632236004,0.14884507656097412
43,4300,-0.5296266078948975,0.5292580723762512,-0.021332349628210068,0.11902473121881485
44,4400,-0.40568608045578003,0.6104903221130371,-0.005711001344025135,0.10356327891349792
45,4500,-0.7861862182617188,0.6983336210250854,-0.023705607280135155,0.1413656324148178
46,4600,-0.5770489573478699,0.7414388656616211,-0.004091890994459391,0.15469485521316528
47,4700,-0.6226664185523987,0.9486855268478394,-0.010789517313241959,0.14565862715244293
48,4800,-0.5457761883735657,0.9425941705703735,0.0326068215072155,0.1419234275817871
49,4900,-0.7435199022293091,0.4060034155845642,-0.05127139389514923,0.10693260282278061
50,5000,-0.6766141653060913,0.927232027053833,-0.03562939167022705,0.1504707932472229
