epoch,step,min,max,mean,std
1,100,34.300777435302734,34.300777435302734,34.300777435302734,0.0
2,200,-132.89869689941406,-132.89869689941406,-132.89869689941406,0.0
3,300,-162.9973907470703,-162.9973907470703,-162.9973907470703,0.0
4,400,-180.1689453125,-180.1689453125,-180.1689453125,0.0
5,500,-200.859619140625,-200.859619140625,-200.859619140625,0.0
6,600,-230.99151611328125,-230.99151611328125,-230.99151611328125,0.0
7,700,-239.76925659179688,-239.76925659179688,-239.76925659179688,0.0
8,800,-261.83837890625,-261.83837890625,-261.83837890625,0.0
9,900,-301.93487548828125,-301.93487548828125,-301.93487548828125,0.0
10,1000,-334.939453125,-334.939453125,-334.939453125,0.0
11,1100,-361.9339599609375,-361.9339599609375,-361.9339599609375,0.0
12,1200,-382.8749694824219,-382.8749694824219,-382.8749694824219,0.0
13,1300,-394.1311340332031,-394.1311340332031,-394.1311340332031,0.0
14,1400,-419.2129211425781,-419.2129211425781,-419.2129211425781,0.0
15,1500,-429.43536376953125,-429.43536376953125,-429.43536376953125,0.0
16,1600,-444.5349426269531,-444.5349426269531,-444.5349426269531,0.0
17,1700,-444.9541931152344,-444.9541931152344,-444.9541931152344,0.0
18,1800,-454.6324768066406,-454.6324768066406,-454.6324768066406,0.0
19,1900,-462.05914306640625,-462.05914306640625,-462.05914306640625,0.0
20,2000,-461.65435791015625,-461.65435791015625,-461.65435791015625,0.0
21,2100,-469.7763977050781,-469.7763977050781,-469.7763977050781,0.0
22,2200,-465.5511169433594,-465.5511169433594,-465.5511169433594,0.0
23,2300,-469.77166748046875,-469.77166748046875,-469.77166748046875,0.0
24,2400,-468.5547790527344,-468.5547790527344,-468.5547790527344,0.0
25,2500,-469.73468017578125,-469.73468017578125,-469.73468017578125,0.0
26,2600,-545.3115844726562,-545.3115844726562,-545.3115844726562,0.0
27,2700,-454.6195983886719,-454.6195983886719,-454.6195983886719,0.0
28,2800,-452.9568176269531,-452.9568176269531,-452.9568176269531,0.0
29,2900,-454.3544006347656,-454.3544006347656,-454.3544006347656,0.0
30,3000,-452.2727966308594,-452.2727966308594,-452.2727966308594,0.0
31,3100,-449.9246826171875,-449.9246826171875,-449.9246826171875,0.0
32,3200,-451.2192687988281,-451.2192687988281,-451.2192687988281,0.0
33,3300,-440.23553466796875,-440.23553466796875,-440.23553466796875,0.0
34,3400,-440.3021240234375,-440.3021240234375,-440.3021240234375,0.0
35,3500,-439.053955078125,-439.053955078125,-439.053955078125,0.0
36,3600,-440.7224426269531,-440.7224426269531,-440.7224426269531,0.0
37,3700,-436.9833068847656,-436.9833068847656,-436.9833068847656,0.0
38,3800,-432.3385925292969,-432.3385925292969,-432.3385925292969,0.0
39,3900,-434.42730712890625,-434.42730712890625,-434.42730712890625,0.0
40,4000,-455.03399658203125,-455.03399658203125,-455.03399658203125,0.0
41,4100,-427.5528259277344,-427.5528259277344,-427.5528259277344,0.0
42,4200,-425.8316955566406,-425.8316955566406,-425.8316955566406,0.0
43,4300,-422.1203918457031,-422.1203918457031,-422.1203918457031,0.0
44,4400,-419.3522033691406,-419.3522033691406,-419.3522033691406,0.0
45,4500,-425.9460754394531,-425.9460754394531,-425.9460754394531,0.0
46,4600,-414.3765563964844,-414.3765563964844,-414.3765563964844,0.0
47,4700,-409.3197326660156,-409.3197326660156,-409.3197326660156,0.0
48,4800,-401.8676452636719,-401.8676452636719,-401.8676452636719,0.0
49,4900,-426.6310119628906,-426.6310119628906,-426.6310119628906,0.0
50,5000,-404.202392578125,-404.202392578125,-404.202392578125,0.0
