epoch,step,min,max,mean,std
1,100,-5.988555130898021e-06,0.0007301690056920052,0.0001283072924707085,0.00019413165864534676
2,200,-1.7233978724107146e-05,0.001260523684322834,0.00018323794938623905,0.0002967126783914864
3,300,-0.0005125348689034581,1.621766023163218e-05,-8.024497947189957e-05,0.00012727073044516146
4,400,-3.268630507591297e-06,0.00394305307418108,0.000643543666228652,0.000997438095510006
5,500,-0.003853826317936182,7.21128708391916e-06,-0.0006714581395499408,0.001024981145747006
6,600,-1.3783079566564993e-07,0.004893632605671883,0.0009055815171450377,0.0013437687885016203
7,700,0.0,0.007202556356787682,0.0014033991610631347,0.002063443884253502
8,800,-4.408805580169428e-06,0.0038976517971605062,0.0007881661294959486,0.0011505867587402463
9,900,-2.6034676920971833e-06,0.005969819147139788,0.001254931092262268,0.0017947355518117547
10,1000,-0.003322507254779339,2.583185960247647e-06,-0.0007077055633999407,0.0010129426373168826
11,1100,-0.015153158456087112,2.8850670787505805e-05,-0.003320870455354452,0.004758716095238924
12,1200,-0.003682444803416729,3.618945993366651e-05,-0.0008228315273299813,0.001193525386042893
13,1300,-0.005067430902272463,5.598282768914942e-06,-0.001167396316304803,0.001645562588237226
14,1400,-0.0004876697203144431,7.582156831631437e-05,-0.00010123754327651113,0.0001572643668623641
15,1500,-0.008897434920072556,3.448123607086018e-05,-0.0021001528948545456,0.002977734664455056
16,1600,-0.018824543803930283,4.029927822557511e-06,-0.004487890750169754,0.006326847709715366
17,1700,-0.005662580486387014,2.4748802388785407e-05,-0.0013645467115566134,0.001910290215164423
18,1800,-0.0321352519094944,0.0,-0.007808379828929901,0.010970160365104675
19,1900,-0.030837323516607285,6.26134205958806e-05,-0.007539484184235334,0.010592731647193432
20,2000,-4.4688371758638823e-07,0.017104297876358032,0.00422573322430253,0.0058792890049517155
21,2100,-0.012252692133188248,8.315424565807916e-06,-0.0030634072609245777,0.004277948290109634
22,2200,-2.2763371816836298e-05,0.009909823536872864,0.002472716849297285,0.003448754781857133
23,2300,-7.362955045664421e-08,0.02183074690401554,0.005537703167647123,0.0076845260336995125
24,2400,-0.014977280050516129,4.435568371263798e-06,-0.0038332194089889526,0.005289718043059111
25,2500,-7.80536574893631e-05,0.018759680911898613,0.0048245638608932495,0.006709270644932985
26,2600,-0.028933674097061157,9.64144965109881e-06,-0.007471972145140171,0.010339285247027874
27,2700,-4.2729075175884645e-06,0.028865717351436615,0.007477045524865389,0.010337645187973976
28,2800,-5.8090387028642e-05,0.010255098342895508,0.002674681134521961,0.003674692241474986
29,2900,-0.10711447894573212,3.236678458051756e-05,-0.028043530881404877,0.03868677094578743
30,3000,-3.518198809615569e-06,0.010605676099658012,0.0027876952663064003,0.0038037532940506935
31,3100,-6.50665897410363e-05,0.005764220841228962,0.0015457330737262964,0.002087712986394763
32,3200,-2.1818755158165004e-06,0.025050215423107147,0.006667127832770348,0.009124930948019028
33,3300,-0.007154147140681744,1.9544901078916155e-05,-0.0019203426782041788,0.0026144341100007296
34,3400,-3.715778802870773e-05,0.014468150213360786,0.0038591327611356974,0.005289953667670488
35,3500,-0.0028285968583077192,0.00010102779197040945,-0.0007520248182117939,0.0010419744066894054
36,3600,-1.5237719708238728e-05,0.04531840234994888,0.012201426550745964,0.016659067943692207
37,3700,-0.0005198209546506405,0.0003811361384578049,-9.618356125429273e-05,0.00023000127112027258
38,3800,-3.370813647052273e-05,0.009166027419269085,0.0025015100836753845,0.0034138974733650684
39,3900,-0.011814188212156296,5.939995389780961e-05,-0.003188774921000004,0.004400983452796936
40,4000,-1.9311915821162984e-05,0.015522122383117676,0.004229783546179533,0.005735068581998348
41,4100,-9.644042438594624e-05,0.013278394006192684,0.0035833059810101986,0.004913193639367819
42,4200,-8.11401114333421e-05,0.012688722461462021,0.00345392944291234,0.004725344479084015
43,4300,-0.032573260366916656,4.522792005445808e-05,-0.00893828272819519,0.01220854464918375
44,4400,-8.813326530798804e-07,0.059567566961050034,0.016354875639081,0.022230995818972588
45,4500,-0.0001461745414417237,0.019105471670627594,0.0052499715238809586,0.0071816593408584595
46,4600,-0.0222821943461895,9.710828453535214e-05,-0.0061577558517456055,0.008363516069948673
47,4700,-0.014896045438945293,6.645738903898746e-05,-0.004091721028089523,0.0056379553861916065
48,4800,-0.018297994509339333,3.0294721000245772e-05,-0.005034472327679396,0.006949648726731539
49,4900,-0.13726253807544708,2.4645183657412417e-05,-0.03808123618364334,0.051799796521663666
50,5000,-0.00023103553394321352,0.009957496076822281,0.0027646603994071484,0.0037313883658498526
