epoch,step,min,max,mean,std
1,100,-0.0021468428894877434,-0.0021468428894877434,-0.0021468428894877434,0.0
2,200,-0.013205097988247871,-0.013205097988247871,-0.013205097988247871,0.0
3,300,0.004785595461726189,0.004785595461726189,0.004785595461726189,0.0
4,400,-0.05038053169846535,-0.05038053169846535,-0.05038053169846535,0.0
5,500,-0.008542615920305252,-0.008542615920305252,-0.008542615920305252,0.0
6,600,-0.033397674560546875,-0.033397674560546875,-0.033397674560546875,0.0
7,700,0.02000831440091133,0.02000831440091133,0.02000831440091133,0.0
8,800,-0.023845897987484932,-0.023845897987484932,-0.023845897987484932,0.0
9,900,0.019771896302700043,0.019771896302700043,0.019771896302700043,0.0
10,1000,0.02722097933292389,0.02722097933292389,0.02722097933292389,0.0
11,1100,0.09512604773044586,0.09512604773044586,0.09512604773044586,0.0
12,1200,0.06894055008888245,0.06894055008888245,0.06894055008888245,0.0
13,1300,0.023744352161884308,0.023744352161884308,0.023744352161884308,0.0
14,1400,0.03520003333687782,0.03520003333687782,0.03520003333687782,0.0
15,1500,0.013252876698970795,0.013252876698970795,0.013252876698970795,0.0
16,1600,0.19640806317329407,0.19640806317329407,0.19640806317329407,0.0
17,1700,0.036683470010757446,0.036683470010757446,0.036683470010757446,0.0
18,1800,0.042430780827999115,0.042430780827999115,0.042430780827999115,0.0
19,1900,0.1569875180721283,0.1569875180721283,0.1569875180721283,0.0
20,2000,-0.012314282357692719,-0.012314282357692719,-0.012314282357692719,0.0
21,2100,-0.015027478337287903,-0.015027478337287903,-0.015027478337287903,0.0
22,2200,0.11988113820552826,0.11988113820552826,0.11988113820552826,0.0
23,2300,0.12572833895683289,0.12572833895683289,0.12572833895683289,0.0
24,2400,-0.08581770211458206,-0.08581770211458206,-0.08581770211458206,0.0
25,2500,-0.02569267898797989,-0.02569267898797989,-0.02569267898797989,0.0
26,2600,0.2587525248527527,0.2587525248527527,0.2587525248527527,0.0
27,2700,-0.051455654203891754,-0.051455654203891754,-0.051455654203891754,0.0
28,2800,0.04703956097364426,0.04703956097364426,0.04703956097364426,0.0
29,2900,0.20200535655021667,0.20200535655021667,0.20200535655021667,0.0
30,3000,0.1111980453133583,0.1111980453133583,0.1111980453133583,0.0
31,3100,-0.18988892436027527,-0.18988892436027527,-0.18988892436027527,0.0
32,3200,0.12803363800048828,0.12803363800048828,0.12803363800048828,0.0
33,3300,0.03617697209119797,0.03617697209119797,0.03617697209119797,0.0
34,3400,-0.1277000606060028,-0.1277000606060028,-0.1277000606060028,0.0
35,3500,-0.017833419144153595,-0.017833419144153595,-0.017833419144153595,0.0
36,3600,0.07034451514482498,0.07034451514482498,0.07034451514482498,0.0
37,3700,-0.08542778342962265,-0.08542778342962265,-0.08542778342962265,0.0
38,3800,0.1094452366232872,0.1094452366232872,0.1094452366232872,0.0
39,3900,-0.038843706250190735,-0.038843706250190735,-0.038843706250190735,0.0
40,4000,-0.17307518422603607,-0.17307518422603607,-0.17307518422603607,0.0
41,4100,0.20768938958644867,0.20768938958644867,0.20768938958644867,0.0
42,4200,0.2922712564468384,0.2922712564468384,0.2922712564468384,0.0
43,4300,-0.14198513329029083,-0.14198513329029083,-0.14198513329029083,0.0
44,4400,-0.00755743682384491,-0.00755743682384491,-0.00755743682384491,0.0
45,4500,0.2866370677947998,0.2866370677947998,0.2866370677947998,0.0
46,4600,-0.15588408708572388,-0.15588408708572388,-0.15588408708572388,0.0
47,4700,-0.03665873408317566,-0.03665873408317566,-0.03665873408317566,0.0
48,4800,-0.10512372851371765,-0.10512372851371765,-0.10512372851371765,0.0
49,4900,0.30266106128692627,0.30266106128692627,0.30266106128692627,0.0
50,5000,-0.044068142771720886,-0.044068142771720886,-0.044068142771720886,0.0
