1,100,15.562034611701966
2,200,-119.78181896209716
3,300,-196.57005920410157
4,400,-276.1538575744629
5,500,-352.9153350830078
6,600,-416.75079528808595
7,700,-463.1084051513672
8,800,-493.6216488647461
9,900,-511.954716796875
10,1000,-529.1486627197265
11,1100,-538.4105111694336
12,1200,-539.9225155639648
13,1300,-546.5793716430665
14,1400,-549.9732275390625
15,1500,-549.9169842529296
16,1600,-549.5068914794922
17,1700,-546.8315786743165
18,1800,-544.5636489868164
19,1900,-536.2921514892578
20,2000,-538.2361233520508
21,2100,-528.2431121826172
22,2200,-517.4929425048828
23,2300,-521.0114682006836
24,2400,-500.72133178710936
25,2500,-492.361227722168
26,2600,-479.54392181396486
27,2700,-480.57910705566405
28,2800,-478.8456158447266
29,2900,-461.60764892578123
30,3000,-448.23185668945314
31,3100,-451.6523388671875
32,3200,-441.1428726196289
33,3300,-425.88924682617187
34,3400,-417.59788116455076
35,3500,-410.58627227783205
36,3600,-394.69376281738283
37,3700,-380.09842407226563
38,3800,-386.7337680053711
39,3900,-384.4467614746094
40,4000,-372.6029806518555
41,4100,-348.32318115234375
42,4200,-354.54174438476565
43,4300,-338.295693359375
44,4400,-312.2350369262695
45,4500,-309.864543762207
46,4600,-311.9508303833008
47,4700,-307.95859497070313
48,4800,-285.774365234375
49,4900,-277.9863259887695
50,5000,-279.10730712890626
